source,target,Time
856666478,20582958,2/7/16 20:51
138103017,3141672447,2/7/16 20:51
525630020,356199275,2/7/16 20:51
3434973459,25924436,2/7/16 20:51
799095283,20713061,2/7/16 20:51
1866941677,239760871,2/7/16 20:51
1344797053,358983880,2/7/16 20:51
3587247494,3304796160,2/7/16 20:51
2380551672,9300262,2/7/16 20:51
630422888,41067762,2/7/16 20:51
42488500,196168350,2/7/16 20:51
1457417467,4340273833,2/7/16 20:51
3326448367,1709004385,2/7/16 20:51
716360042,161163311,2/7/16 20:51
3438469581,94492750,2/7/16 20:51
3026082016,16305494,2/7/16 20:51
248040746,26761733,2/7/16 20:51
4497479189,42540459,2/7/16 20:51
1447496916,310482542,2/7/16 20:51
1192131835,965375035,2/7/16 20:51
30122242,26487169,2/7/16 20:51
1219082186,2980613458,2/7/16 20:51
529634000,2517980602,2/7/16 20:51
589555343,1917731,2/7/16 20:51
4878043414,14677919,2/7/16 20:51
1133553247,1553281753,2/7/16 20:51
264942127,1339835893,2/7/16 20:51
900873366,14677919,2/7/16 20:51
18880605,857001662,2/7/16 20:51
2796699159,30694631,2/7/16 20:51
898663051,39308549,2/7/16 20:51
37862063,16041234,2/7/16 20:51
118407617,289998339,2/7/16 20:51
2431107457,1429403293,2/7/16 20:51
3302993621,93069110,2/7/16 20:51
1141106298,2250118775,2/7/16 20:51
186668883,280664117,2/7/16 20:51
885917952,16076032,2/7/16 20:51
2866365452,3069361299,2/7/16 20:51
19235973,161163311,2/7/16 20:51
4885776977,45496426,2/7/16 20:51
3260366778,93069110,2/7/16 20:51
16589233,220704580,2/7/16 20:51
2219767226,2247669512,2/7/16 20:51
1028951935,399774230,2/7/16 20:51
917320920,230450027,2/7/16 20:51
251268932,1339835893,2/7/16 20:51
4715267675,3090733766,2/7/16 20:51
186668883,22302678,2/7/16 20:51
4691714425,3090733766,2/7/16 20:51
4651310303,3090733766,2/7/16 20:51
4651055974,3090733766,2/7/16 20:51
523409160,16721461,2/7/16 20:51
605368619,3064435726,2/7/16 20:51
3883130052,17148456,2/7/16 20:51
4703836004,3090733766,2/7/16 20:51
37858260,24020447,2/7/16 20:51
4656943726,3090733766,2/7/16 20:51
