Source,Target,Time
39629536,14855994,2016-02-19 12:12:26
4859671248,2700946206,2016-02-19 12:12:26
2901811073,16409683,2016-02-19 12:12:27
598973191,36072276,2016-02-19 12:12:27
76864398,36072276,2016-02-19 12:12:28
16877404,17174309,2016-02-19 12:12:28
4085289507,15513604,2016-02-19 12:12:28
609446392,19400611,2016-02-19 12:12:29
312428361,177584156,2016-02-19 12:12:29
612057704,874846453,2016-02-19 12:12:30
3366634163,538467434,2016-02-19 12:12:30
182878105,560198159,2016-02-19 12:12:32
697992894557392896,21401466,2016-02-19 12:12:32
21356492,104459389,2016-02-19 12:12:33
776522766,91882544,2016-02-19 12:12:35
108435777,16409683,2016-02-19 12:12:36
549153653,91882544,2016-02-19 12:12:36
529370018,23721547,2016-02-19 12:12:36
722521964,19400611,2016-02-19 12:12:36
18465936,2293759616,2016-02-19 12:12:37
703994049,10774652,2016-02-19 12:12:38
1966075729,3136161212,2016-02-19 12:12:38
2174196228,19400611,2016-02-19 12:12:40
1267982563,937704163,2016-02-19 12:12:40
695250355781668864,14173315,2016-02-19 12:12:40
25268310,29048085,2016-02-19 12:12:40
36461415,1663856996,2016-02-19 12:12:41
312428361,538337023,2016-02-19 12:12:42
15964210,16815644,2016-02-19 12:12:43
20819965,21879831,2016-02-19 12:12:43
3687306856,813311743,2016-02-19 12:12:44
589543684,22650211,2016-02-19 12:12:44
2490929974,14828860,2016-02-19 12:12:44
4896399850,26919151,2016-02-19 12:12:45
3378425511,1132342340,2016-02-19 12:12:45
722637757,311340378,2016-02-19 12:12:46
2332516791,607558430,2016-02-19 12:12:46
11332012,2151732242,2016-02-19 12:12:47
18490056,20776147,2016-02-19 12:12:47
2371100653,17134268,2016-02-19 12:12:49
607614048,4831349271,2016-02-19 12:12:49
2299347481,42836285,2016-02-19 12:12:51
697992894557392896,21461944,2016-02-19 12:12:51
1586804930,21879831,2016-02-19 12:12:52
89512914,219284591,2016-02-19 12:12:54
1433068885,17174309,2016-02-19 12:12:54
31223236,3300904836,2016-02-19 12:12:55
612057704,152672074,2016-02-19 12:12:56
708309848,3136161212,2016-02-19 12:12:56
24589898,19400611,2016-02-19 12:12:56
3229669244,157140968,2016-02-19 12:12:57
15023124,1855582706,2016-02-19 12:12:58
2403046327,122253091,2016-02-19 12:13:01
4877208435,108256522,2016-02-19 12:13:01
3303033906,272135343,2016-02-19 12:13:01
612057704,152672074,2016-02-19 12:13:02
2514240138,538467434,2016-02-19 12:13:03
2150911795,16409683,2016-02-19 12:13:04
33611715,1009095116,2016-02-19 12:13:05
3474290248,19400611,2016-02-19 12:13:09
895199604,392462338,2016-02-19 12:13:10
484598378,54527652,2016-02-19 12:13:12
247319709,23603092,2016-02-19 12:13:12
20964739,36890646,2016-02-19 12:13:13
252566795,331057915,2016-02-19 12:13:13
697992894557392896,49698134,2016-02-19 12:13:13
1157163342,2293759616,2016-02-19 12:13:14
35076600,16409683,2016-02-19 12:13:15
21868866,874846453,2016-02-19 12:13:14
76986079,41186732,2016-02-19 12:13:15
22435220,2796699159,2016-02-19 12:13:15
68440162,16409683,2016-02-19 12:13:16
22454663,3302993621,2016-02-19 12:13:16
4831352337,1917731,2016-02-19 12:13:17
8287732,2293759616,2016-02-19 12:13:16
241841666,168090600,2016-02-19 12:13:17
305376209,2700946206,2016-02-19 12:13:19
31223236,2562967619,2016-02-19 12:13:20
529370018,1955044266,2016-02-19 12:13:21
403765458,33361742,2016-02-19 12:13:22
1241439769,16409683,2016-02-19 12:13:22
301885252,7744592,2016-02-19 12:13:24
251394107,7744592,2016-02-19 12:13:29
3245389848,538467434,2016-02-19 12:13:29
332461251,14855994,2016-02-19 12:13:29
1271028361,4831349271,2016-02-19 12:13:30
34434801,3135241,2016-02-19 12:13:31
27278025,22650211,2016-02-19 12:13:32
18456335,22650211,2016-02-19 12:13:31
114532817,22650211,2016-02-19 12:13:31
2336733936,1339835893,2016-02-19 12:13:32
969961921,39308549,2016-02-19 12:13:32
2736432908,66237835,2016-02-19 12:13:36
3293327180,3195763956,2016-02-19 12:13:36
4142530349,813311743,2016-02-19 12:13:37
18707435,16378093,2016-02-19 12:13:38
697992894557392896,42995067,2016-02-19 12:13:38
2276665760,22650211,2016-02-19 12:13:39
2371100653,1917731,2016-02-19 12:13:41
16582131,4826268304,2016-02-19 12:13:41
32659586,22650211,2016-02-19 12:13:42
3280039826,29048085,2016-02-19 12:13:45
2476103984,42836285,2016-02-19 12:13:45
20335123,19400611,2016-02-19 12:13:47
2276666665,1048446804,2016-02-19 12:13:50
854841522,16409683,2016-02-19 12:13:50
95329014,15809298,2016-02-19 12:13:52
93994207,14957147,2016-02-19 12:13:53
2321662559,3005950336,2016-02-19 12:13:53
16841777,22650211,2016-02-19 12:13:54
3639087436,19400611,2016-02-19 12:13:55
155754796,4236806414,2016-02-19 12:13:55
1099891502,913252447,2016-02-19 12:13:56
15397067,813311743,2016-02-19 12:13:56
3293327180,3141672447,2016-02-19 12:13:57
1206653862,91882544,2016-02-19 12:13:57
182639081,15513604,2016-02-19 12:13:58
3077383830,3078613545,2016-02-19 12:13:59
17541596,7744592,2016-02-19 12:13:59
2488788902,538467434,2016-02-19 12:14:00
479562736,585032395,2016-02-19 12:14:00
48071635,389782388,2016-02-19 12:14:02
20335123,5644772,2016-02-19 12:14:02
16671425,192935052,2016-02-19 12:14:02
2588845725,14754932,2016-02-19 12:14:03
23769106,18548184,2016-02-19 12:14:03
422181027,21879831,2016-02-19 12:14:03
17221207,17134268,2016-02-19 12:14:03
2723871883,1132342340,2016-02-19 12:14:04
697992894557392896,2665382287,2016-02-19 12:14:05
240663459,90021519,2016-02-19 12:14:05
4841297501,813311743,2016-02-19 12:14:05
4574871983,139916921,2016-02-19 12:14:06
2773421033,465185415,2016-02-19 12:14:06
116960062,16378093,2016-02-19 12:14:07
557322775,21281289,2016-02-19 12:14:08
2422522418,2888153295,2016-02-19 12:14:09
48071635,2176138431,2016-02-19 12:14:09
286408288,14855994,2016-02-19 12:14:09
66480687,469921287,2016-02-19 12:14:11
2638862622,42836285,2016-02-19 12:14:12
3192644318,14345062,2016-02-19 12:14:13
350289182,125775257,2016-02-19 12:14:13
1917988153,16409683,2016-02-19 12:14:13
16671425,3269091415,2016-02-19 12:14:14
48071635,19847765,2016-02-19 12:14:14
18673125,100638300,2016-02-19 12:14:15
2863981279,14543966,2016-02-19 12:14:16
113052418,74951679,2016-02-19 12:14:17
333397232,29464437,2016-02-19 12:14:20
1921991732,14543966,2016-02-19 12:14:22
28152438,24824899,2016-02-19 12:14:23
48071635,161319475,2016-02-19 12:14:25
697992894557392896,230450027,2016-02-19 12:14:26
717284101,17174309,2016-02-19 12:14:28
3086914028,3141672447,2016-02-19 12:14:29
27662295,2285334198,2016-02-19 12:14:30
3016203587,1917731,2016-02-19 12:14:31
697992894557392896,46213956,2016-02-19 12:14:31
1084217197,4826268304,2016-02-19 12:14:32
122703208,74951679,2016-02-19 12:14:32
3742325177,86886925,2016-02-19 12:14:32
239223334,37501003,2016-02-19 12:14:34
48071635,2302481323,2016-02-19 12:14:35
2399853949,39308549,2016-02-19 12:14:36
1084217197,4826268304,2016-02-19 12:14:37
29409786,2293759616,2016-02-19 12:14:38
2208094328,22650211,2016-02-19 12:14:39
20964739,16409683,2016-02-19 12:14:39
3771581662,3314758074,2016-02-19 12:14:40
710558018,22055633,2016-02-19 12:14:40
48219360,2293759616,2016-02-19 12:14:42
2275499638,3141672447,2016-02-19 12:14:42
1317511297,7744592,2016-02-19 12:14:43
3099266937,11856892,2016-02-19 12:14:44
1084217197,4826268304,2016-02-19 12:14:45
7476492,2467791,2016-02-19 12:14:46
350289182,465701566,2016-02-19 12:14:46
15877452,46213956,2016-02-19 12:14:47
2956244079,167964184,2016-02-19 12:14:47
3464793693,42836285,2016-02-19 12:14:48
316161690,174780445,2016-02-19 12:14:48
316161690,174780445,2016-02-19 12:14:48
53388061,62594204,2016-02-19 12:14:48
195169617,1339835893,2016-02-19 12:14:49
16786409,16409683,2016-02-19 12:14:49
18465936,2293759616,2016-02-19 12:14:50
