Source,Target,Time
1190665808,17167572,2016-02-19 14:27:58
443292333,928618363,2016-02-19 14:27:59
1491123691,14293310,2016-02-19 14:27:59
2346027386,150052601,2016-02-19 14:27:59
563614665,506429053,2016-02-19 14:28:00
3305863079,4055350673,2016-02-19 14:28:01
303760085,90480218,2016-02-19 14:28:01
2204049792,2274924564,2016-02-19 14:28:03
1064203465,3314758074,2016-02-19 14:28:04
215149404,280626648,2016-02-19 14:28:05
3018627712,4248833539,2016-02-19 14:28:07
45643941,15027086,2016-02-19 14:28:08
1612810015,2274924564,2016-02-19 14:28:10
148297969,4204344279,2016-02-19 14:28:10
3399235462,328878936,2016-02-19 14:28:10
16884804,61816136,2016-02-19 14:28:10
4921315393,927386262,2016-02-19 14:28:11
431488680,154236193,2016-02-19 14:28:11
4029747432,450171502,2016-02-19 14:28:11
339194362,75020778,2016-02-19 14:28:12
114622915,18678924,2016-02-19 14:28:12
4884499936,6730222,2016-02-19 14:28:12
1427815916,1517872886,2016-02-19 14:28:13
3735801916,4768403439,2016-02-19 14:28:13
2945161526,2832807293,2016-02-19 14:28:13
742934149,14173315,2016-02-19 14:28:14
700685922908516352,109361219,2016-02-19 14:28:14
1358415961,150052601,2016-02-19 14:28:14
407428673,2274924564,2016-02-19 14:28:15
1014248527,3448846420,2016-02-19 14:28:15
2815761362,149249831,2016-02-19 14:28:15
3167629417,2347049341,2016-02-19 14:28:16
52141764,4708379511,2016-02-19 14:28:18
4854518038,506429053,2016-02-19 14:28:19
700686170317987840,109361219,2016-02-19 14:28:19
76345655,4124058088,2016-02-19 14:28:19
71795783,4124058088,2016-02-19 14:28:21
561725979,6160792,2016-02-19 14:28:21
194615561,7702542,2016-02-19 14:28:22
2495926000,2832807293,2016-02-19 14:28:23
557778381,2853919564,2016-02-19 14:28:24
2849897735,2798075707,2016-02-19 14:28:24
1445358054,33276161,2016-02-19 14:28:26
115237863,24733117,2016-02-19 14:28:28
3523359616,147602027,2016-02-19 14:28:28
251382525,28785486,2016-02-19 14:28:29
4827984385,1584100699,2016-02-19 14:28:29
4111631055,531506617,2016-02-19 14:28:29
385024622,912791533,2016-02-19 14:28:30
351151761,28785486,2016-02-19 14:28:30
311820746,2697587450,2016-02-19 14:28:30
1254407401,1247286936,2016-02-19 14:28:30
3885497892,2908170952,2016-02-19 14:28:31
787746186,407261533,2016-02-19 14:28:32
3028862632,2274924564,2016-02-19 14:28:32
1568851314,474464413,2016-02-19 14:28:33
25023858,149249831,2016-02-19 14:28:33
2870185205,46775436,2016-02-19 14:28:33
3399235462,347627434,2016-02-19 14:28:33
1834889328,1084817426,2016-02-19 14:28:35
28004004,14529929,2016-02-19 14:28:38
611231642,620571475,2016-02-19 14:28:38
3226823395,18510860,2016-02-19 14:28:39
3414065488,34713362,2016-02-19 14:28:39
188528269,1187647735,2016-02-19 14:28:39
372008236,914061,2016-02-19 14:28:40
864866162,25073877,2016-02-19 14:28:40
73440700,16253142,2016-02-19 14:28:40
3380661135,3387188439,2016-02-19 14:28:41
2576924275,29237757,2016-02-19 14:28:42
3226823395,3108351,2016-02-19 14:28:43
258240944,443304640,2016-02-19 14:28:43
330037868,579144258,2016-02-19 14:28:43
1630291262,274355165,2016-02-19 14:28:44
3633874334,25073877,2016-02-19 14:28:45
4698002720,326255267,2016-02-19 14:28:45
539572417,2697587450,2016-02-19 14:28:45
518556138,28061932,2016-02-19 14:28:47
3006418240,940368062,2016-02-19 14:28:47
3399235462,16190478,2016-02-19 14:28:48
484793941,3497865853,2016-02-19 14:28:48
296837154,2697587450,2016-02-19 14:28:49
56578278,2646849841,2016-02-19 14:28:50
28417879,6160792,2016-02-19 14:28:51
3226823395,16955991,2016-02-19 14:28:51
1677075974,42473442,2016-02-19 14:28:53
2178747633,18396319,2016-02-19 14:28:54
2373857028,190298721,2016-02-19 14:28:54
3633874334,142150016,2016-02-19 14:28:54
740769140,3110905846,2016-02-19 14:28:54
66226233,807095,2016-02-19 14:28:55
176259028,4124058088,2016-02-19 14:28:55
2511026986,42825230,2016-02-19 14:28:55
58808978,4107699213,2016-02-19 14:28:56
503585510,33270656,2016-02-19 14:28:56
838399572,16569075,2016-02-19 14:28:57
1117849704,28785486,2016-02-19 14:28:57
323749554,16711026,2016-02-19 14:28:57
11691422,47448886,2016-02-19 14:28:58
3683971032,1097852275,2016-02-19 14:28:59
15864446,90878730,2016-02-19 14:29:01
2369617538,2930053749,2016-02-19 14:29:01
3038848408,1541028804,2016-02-19 14:29:01
95502178,262240503,2016-02-19 14:29:02
1305423511,2646849841,2016-02-19 14:29:02
4906822355,18791763,2016-02-19 14:29:02
105004195,33989747,2016-02-19 14:29:03
223382695,42825230,2016-02-19 14:29:04
69461475,26329195,2016-02-19 14:29:05
455245270,18791763,2016-02-19 14:29:05
3677594795,17980523,2016-02-19 14:29:05
838627057,17167572,2016-02-19 14:29:06
3355684354,4716827713,2016-02-19 14:29:06
194172554,332865175,2016-02-19 14:29:06
2566030810,16711026,2016-02-19 14:29:06
4564784477,28785486,2016-02-19 14:29:07
534308567,14246055,2016-02-19 14:29:07
471038551,2905099385,2016-02-19 14:29:07
1112486646,17167572,2016-02-19 14:29:08
3677594795,16067067,2016-02-19 14:29:08
3633874334,3022045469,2016-02-19 14:29:08
147725370,1026894067,2016-02-19 14:29:09
4698002720,4926490942,2016-02-19 14:29:09
24581337,18791763,2016-02-19 14:29:10
2646601135,77474447,2016-02-19 14:29:11
148886933,28785486,2016-02-19 14:29:11
3164614729,2908170952,2016-02-19 14:29:11
1592307180,29465136,2016-02-19 14:29:11
2863830927,261330050,2016-02-19 14:29:11
40288453,261330050,2016-02-19 14:29:12
476202079,41410702,2016-02-19 14:29:12
974097816,4896954832,2016-02-19 14:29:13
2618172665,1187647735,2016-02-19 14:29:13
3929416864,95518830,2016-02-19 14:29:14
383367119,914061,2016-02-19 14:29:14
164944420,42782290,2016-02-19 14:29:14
22196150,30726383,2016-02-19 14:29:16
3677594795,3387188439,2016-02-19 14:29:16
39647596,7827962,2016-02-19 14:29:17
2784334968,170296342,2016-02-19 14:29:17
2940915235,2679989365,2016-02-19 14:29:18
867446070,1187647735,2016-02-19 14:29:20
798442806,2683433155,2016-02-19 14:29:21
286196153,4765968550,2016-02-19 14:29:23
3248096857,16031927,2016-02-19 14:29:23
958853852,18857913,2016-02-19 14:29:23
3072356408,16031927,2016-02-19 14:29:24
16373001,28785486,2016-02-19 14:29:24
2478847982,235437961,2016-02-19 14:29:24
2798770069,18791763,2016-02-19 14:29:25
2324693918,2930053749,2016-02-19 14:29:26
4039099932,619299246,2016-02-19 14:29:26
16887628,202249140,2016-02-19 14:29:26
2941035967,28785486,2016-02-19 14:29:26
95816788,16193222,2016-02-19 14:29:27
3153097690,262240503,2016-02-19 14:29:27
261313792,2832807293,2016-02-19 14:29:28
26582572,47448886,2016-02-19 14:29:29
102574663,6730222,2016-02-19 14:29:29
1859188802,30886757,2016-02-19 14:29:30
700686305387151360,109361219,2016-02-19 14:29:31
2601852176,517912413,2016-02-19 14:29:31
283286600,33884545,2016-02-19 14:29:32
3411958019,5695632,2016-02-19 14:29:33
1208491297,1541028804,2016-02-19 14:29:33
1372786812,738680648,2016-02-19 14:29:33
700686739208187904,109361219,2016-02-19 14:29:34
3633874334,25073877,2016-02-19 14:29:34
2413665181,1630896181,2016-02-19 14:29:35
983289642,274355165,2016-02-19 14:29:36
2920659436,1384491121,2016-02-19 14:29:37
27463702,17980523,2016-02-19 14:29:37
3633874334,25073877,2016-02-19 14:29:39
453537985,549600704,2016-02-19 14:29:40
28619562,17072206,2016-02-19 14:29:42
3723481395,3946915763,2016-02-19 14:29:43
148297969,4204344279,2016-02-19 14:29:43
305877754,28785486,2016-02-19 14:29:43
419109554,16973333,2016-02-19 14:29:45
4858727007,6160792,2016-02-19 14:29:45
27119461,2683480096,2016-02-19 14:29:45
2771588954,28785486,2016-02-19 14:29:46
259052846,4774532193,2016-02-19 14:29:46
23699402,15741036,2016-02-19 14:29:47
3739067240,17980523,2016-02-19 14:29:47
3633874334,25073877,2016-02-19 14:29:47
559242195,2274924564,2016-02-19 14:29:49
2893768217,556736472,2016-02-19 14:29:50
596013209,2908170952,2016-02-19 14:29:50
590238067,351951741,2016-02-19 14:29:51
16412658,14293310,2016-02-19 14:29:51
1358415961,852667086,2016-02-19 14:29:51
2340833516,2832807293,2016-02-19 14:29:52
2812269630,4043751910,2016-02-19 14:29:52
2906568721,2930053749,2016-02-19 14:29:53
4910168507,4121225056,2016-02-19 14:29:55
148297969,4204344279,2016-02-19 14:29:55
15589520,25073877,2016-02-19 14:29:56
698958647599243264,912791533,2016-02-19 14:29:56
387862060,13374,2016-02-19 14:29:56
224576920,2832807293,2016-02-19 14:29:56
4314532217,16973333,2016-02-19 14:29:56
792608634,3948421274,2016-02-19 14:29:57
3327685886,25073877,2016-02-19 14:29:57
163730778,147589125,2016-02-19 14:29:58
3003765995,182265955,2016-02-19 14:29:58
1358415961,28785486,2016-02-19 14:29:58
4857106433,3314758074,2016-02-19 14:29:59
357207919,5135521,2016-02-19 14:29:59
631704732,190298721,2016-02-19 14:30:00
872228310,807095,2016-02-19 14:30:00
1101063187,29465136,2016-02-19 14:30:03
268197099,1541028804,2016-02-19 14:30:04
2519690555,894292836,2016-02-19 14:30:04
377642578,4774532193,2016-02-19 14:30:04
339706852,18828839,2016-02-19 14:30:05
3532804813,17072206,2016-02-19 14:30:05
3376927462,2500721814,2016-02-19 14:30:06
36163159,133945128,2016-02-19 14:30:07
2177290331,4774532193,2016-02-19 14:30:07
2712745682,2274924564,2016-02-19 14:30:08
11335322,161163311,2016-02-19 14:30:09
4111631055,347627434,2016-02-19 14:30:10
757345172,474464413,2016-02-19 14:30:11
214187580,16193222,2016-02-19 14:30:11
48904521,322755208,2016-02-19 14:30:12
3013697938,914061,2016-02-19 14:30:13
1036036520,2274924564,2016-02-19 14:30:13
973204208,55355654,2016-02-19 14:30:13
37194117,7702542,2016-02-19 14:30:13
4004761758,18857913,2016-02-19 14:30:14
153677638,258025056,2016-02-19 14:30:14
302004290,620571475,2016-02-19 14:30:14
1388495173,2274924564,2016-02-19 14:30:14
193182286,145773567,2016-02-19 14:30:14
2998535437,2832807293,2016-02-19 14:30:15
2914182944,25259962,2016-02-19 14:30:17
486686387,18791763,2016-02-19 14:30:18
2363933231,413274241,2016-02-19 14:30:19
198113600,1187647735,2016-02-19 14:30:20
2802845137,17980523,2016-02-19 14:30:20
4309705882,548078410,2016-02-19 14:30:21
924043278,24923175,2016-02-19 14:30:22
