Source,Target,Time
289976042,188793260,2016-02-19 12:48:04
3241887378,27187343,2016-02-19 12:48:05
4401381809,15513604,2016-02-19 12:48:05
3344126902,42836285,2016-02-19 12:48:05
21342539,216776631,2016-02-19 12:48:07
2158855397,18510860,2016-02-19 12:48:07
4924244932,3171738157,2016-02-19 12:48:08
1609275470,116568327,2016-02-19 12:48:09
3230506762,21368060,2016-02-19 12:48:10
544749317,2574200585,2016-02-19 12:48:11
1258682636,3269623717,2016-02-19 12:48:11
2907871287,42995067,2016-02-19 12:48:12
37976428,4328211374,2016-02-19 12:48:13
28519022,16566808,2016-02-19 12:48:13
102149124,17829357,2016-02-19 12:48:14
2396554608,3296663354,2016-02-19 12:48:18
22205014,34643610,2016-02-19 12:48:20
4321622127,4163830211,2016-02-19 12:48:20
490992815,373689086,2016-02-19 12:48:21
67839926,14931637,2016-02-19 12:48:21
504129552,268416076,2016-02-19 12:48:23
2209420577,4429709805,2016-02-19 12:48:24
1264291556,3253532112,2016-02-19 12:48:25
31223236,16439471,2016-02-19 12:48:26
33301055,2836421,2016-02-19 12:48:26
2165719923,14293310,2016-02-19 12:48:27
71979251,759251,2016-02-19 12:48:27
386863776,452521774,2016-02-19 12:48:28
4919649381,2998455941,2016-02-19 12:48:28
2414913756,228865063,2016-02-19 12:48:29
766223881,347640382,2016-02-19 12:48:29
2699521946,42836285,2016-02-19 12:48:31
169048979,1128067351,2016-02-19 12:48:32
4611371654,13850422,2016-02-19 12:48:32
819918162,35773039,2016-02-19 12:48:35
67839926,2157328262,2016-02-19 12:48:37
118048366,34643610,2016-02-19 12:48:38
4747658734,3090733766,2016-02-19 12:48:38
1109949931,1494835716,2016-02-19 12:48:39
80157465,14293310,2016-02-19 12:48:39
367588981,14173315,2016-02-19 12:48:39
3847087204,1433943116,2016-02-19 12:48:40
384907052,18510860,2016-02-19 12:48:42
4733333349,3090733766,2016-02-19 12:48:42
45949259,108483257,2016-02-19 12:48:42
4218007017,18510860,2016-02-19 12:48:42
15561759,2302181414,2016-02-19 12:48:43
3423275386,3193944696,2016-02-19 12:48:45
2834486477,16719435,2016-02-19 12:48:45
2370768564,18510860,2016-02-19 12:48:45
14809323,42345999,2016-02-19 12:48:46
67037430,14293310,2016-02-19 12:48:46
296834171,7848802,2016-02-19 12:48:47
2414913756,228865063,2016-02-19 12:48:47
20773709,21634627,2016-02-19 12:48:48
45240216,2920593731,2016-02-19 12:48:49
1263093914,14293310,2016-02-19 12:48:49
2955789098,76707735,2016-02-19 12:48:50
461080033,231510077,2016-02-19 12:48:50
1046418140,380285402,2016-02-19 12:48:51
122678297,365889796,2016-02-19 12:48:53
188317155,18510860,2016-02-19 12:48:54
4649634257,3090733766,2016-02-19 12:48:54
4919866917,2998408203,2016-02-19 12:48:54
1096721713,2907070129,2016-02-19 12:48:55
3168722336,42836285,2016-02-19 12:48:57
607614048,3622830612,2016-02-19 12:48:57
22808941,14173315,2016-02-19 12:48:58
19683583,18510860,2016-02-19 12:48:58
25207598,3320557224,2016-02-19 12:48:58
286087437,14173315,2016-02-19 12:48:59
1689823724,42836285,2016-02-19 12:48:59
3035368411,32356037,2016-02-19 12:49:00
1223023370,157510710,2016-02-19 12:49:03
32879608,3193944696,2016-02-19 12:49:04
24824555,3309139560,2016-02-19 12:49:05
15375222,151106990,2016-02-19 12:49:05
18066812,3277109490,2016-02-19 12:49:06
43132220,14173315,2016-02-19 12:49:07
4732669996,3090733766,2016-02-19 12:49:07
4741993108,3090733766,2016-02-19 12:49:08
3317943698,813311743,2016-02-19 12:49:08
25207598,228865063,2016-02-19 12:49:08
408795888,14069365,2016-02-19 12:49:08
4744249695,3090733766,2016-02-19 12:49:09
4302632057,188793260,2016-02-19 12:49:10
47261104,216776631,2016-02-19 12:49:10
227557003,216776631,2016-02-19 12:49:10
2526741,7744592,2016-02-19 12:49:11
4708186552,3090733766,2016-02-19 12:49:11
1312788830,14293310,2016-02-19 12:49:13
14123427,14855994,2016-02-19 12:49:13
865200110,214206294,2016-02-19 12:49:13
22214655,426802833,2016-02-19 12:49:13
627773242,216776631,2016-02-19 12:49:15
627773242,3622830612,2016-02-19 12:49:15
523293433,48376961,2016-02-19 12:49:15
2491964094,21868866,2016-02-19 12:49:16
3317943698,2851143945,2016-02-19 12:49:17
21342539,871014848,2016-02-19 12:49:18
65209619,18510860,2016-02-19 12:49:19
1312913730,14293310,2016-02-19 12:49:20
18348760,607558430,2016-02-19 12:49:20
764265590,14293310,2016-02-19 12:49:20
14809323,42345999,2016-02-19 12:49:20
819918162,2967972566,2016-02-19 12:49:20
892355978,116568327,2016-02-19 12:49:21
799531411,1167948745,2016-02-19 12:49:21
4390331,993358020,2016-02-19 12:49:22
110909750,3149065176,2016-02-19 12:49:24
15468048,46653669,2016-02-19 12:49:24
3873598893,16989178,2016-02-19 12:49:24
3415595343,42836285,2016-02-19 12:49:24
588351612,711460068,2016-02-19 12:49:25
4064331736,116568327,2016-02-19 12:49:26
4919727022,2998408203,2016-02-19 12:49:26
20595487,382453823,2016-02-19 12:49:26
3121256782,19865528,2016-02-19 12:49:28
2863981279,29442313,2016-02-19 12:49:29
3404297363,309354920,2016-02-19 12:49:29
32879608,1273164162,2016-02-19 12:49:30
20737589,34643610,2016-02-19 12:49:30
4859671248,31223236,2016-02-19 12:49:31
429480778,17427333,2016-02-19 12:49:31
3228341891,42836285,2016-02-19 12:49:33
759736381,1339835893,2016-02-19 12:49:33
892355978,46653669,2016-02-19 12:49:34
4894509066,55790584,2016-02-19 12:49:34
14123427,871014848,2016-02-19 12:49:35
1853262091,18510860,2016-02-19 12:49:36
3423275386,3242887614,2016-02-19 12:49:37
4755032543,3090733766,2016-02-19 12:49:38
1180151588,27446191,2016-02-19 12:49:38
269112897,59785531,2016-02-19 12:49:39
1328206963,2400901568,2016-02-19 12:49:39
31223236,18548184,2016-02-19 12:49:42
111166826,231510077,2016-02-19 12:49:44
83398196,347640382,2016-02-19 12:49:45
14809323,42345999,2016-02-19 12:49:45
3121256782,2157328262,2016-02-19 12:49:45
2863981279,4207961,2016-02-19 12:49:47
586618642,16343974,2016-02-19 12:49:48
3316807036,42836285,2016-02-19 12:49:49
20773709,216776631,2016-02-19 12:49:51
4736891662,3090733766,2016-02-19 12:49:52
110909750,871014848,2016-02-19 12:49:53
